WKT,SA22022_V1_00,SA22022_V1_00_NAME,SA22022_V1_00_NAME_ASCII,LAND_AREA_SQ_KM,AREA_SQ_KM,EASTING,NORTHING,LATITUDE,LONGITUDE,Shape_X,Shape_Y
"POINT (2402856.44686511 5693422.10393941)",337100,Eiffelton,Eiffelton,433.58155425,434.67930445,1492886.0089,5131815.3252,-43.9589932001742,171.664906592521,2402856.44686511,5693422.10393941
"POINT (2426873.12649798 5708643.56311957)",337200,Chertsey,Chertsey,572.51534916,572.51534916,1516893.8776,5147037.74605,-43.8250622242725,171.966463767576,2426873.12649798,5708643.56311957
"POINT (2415798.22119973 5699120.82462834)",337300,Winchmore-Wakanui,Winchmore-Wakanui,312.42758253,312.42758253,1505823.60065,5137515.51575,-43.9094519154179,171.827137014814,2415798.22119973,5699120.82462834
"POINT (2409165.77872124 5702068.82806289)",337400,Allenton North,Allenton North,2.09646461,2.09646461,1499192.14755,5140461.508,-43.8820561287054,171.745125634379,2409165.77872124,5702068.82806289
"POINT (2408151.67337052 5701110.709438)",337500,Allenton South,Allenton South,2.92667452,2.92667452,1498178.4592,5139503.402,-43.8905412551476,171.732327181135,2408151.67337052,5701110.709438
"POINT (2430194.44375977 5717356.65135973)",337600,Rakaia,Rakaia,11.30140457,11.30140457,1520213.00045,5155748.87815,-43.747006101425,172.009031780015,2430194.44375977,5717356.65135973
"POINT (2413344.27635727 5701979.96852542)",337700,Ashburton North,Ashburton North,20.65035763,20.65035763,1503369.6903,5140373.4789,-43.8834077069889,171.797100925214,2413344.27635727,5701979.96852542
"POINT (2410180.3057765 5701069.79525752)",337800,Allenton East,Allenton East,1.23589628,1.23589628,1500206.6408,5139462.8992,-43.8911831389453,171.757564428123,2410180.3057765,5701069.79525752
"POINT (2407496.29119026 5698644.82834238)",337900,Tinwald North,Tinwald North,1.90350178,1.90350178,1497523.72265,5137037.9342,-43.9126432807527,171.723703649507,2407496.29119026,5698644.82834238
"POINT (2409053.26344493 5699588.69402567)",338000,Ashburton Central,Ashburton Central,2.5629037,2.5629037,1499080.1528,5137981.908,-43.9043609564685,171.743262472869,2409053.26344493,5699588.69402567
"POINT (2409127.88727554 5700235.90171463)",338100,Ashburton West,Ashburton West,0.45251945,0.45251945,1499154.62945,5138628.98375,-43.8985464994705,171.744312143788,2409127.88727554,5700235.90171463
"POINT (2407053.37184625 5697718.09786102)",338200,Tinwald South,Tinwald South,2.79309067,2.79309067,1497081.09415,5136111.3165,-43.9209224244193,171.7180131796,2407053.37184625,5697718.09786102
"POINT (2409932.12232671 5699511.13734313)",338300,Ashburton East,Ashburton East,0.77867209,0.77867209,1499958.82685,5137904.54795,-43.9051771160332,171.754187357384,2409932.12232671,5699511.13734313
"POINT (2410857.66964034 5700071.64376793)",338400,Netherby,Netherby,1.09301387,1.09301387,1500884.04765,5138465.1116,-43.9002561812165,171.765810740067,2410857.66964034,5700071.64376793
"POINT (2410125.83049212 5698801.58742971)",338500,Hampstead,Hampstead,1.4410195,1.4410195,1500152.6347,5137195.2015,-43.9115886038074,171.756467334883,2410125.83049212,5698801.58742971
"POINT (2339977.81292117 5722605.95971751)",338600,Ben McLeod,Ben McLeod,842.34119654,842.34119654,1430008.08705,5160985.07275,-43.6846933554234,170.890875820771,2339977.81292117,5722605.95971751
"POINT (2361274.82356413 5683623.21538854)",338700,Arundel,Arundel,629.20820915,629.20820915,1451312.53635,5122007.1883,-44.0400271576338,171.14420623823,2361274.82356413,5683623.21538854
"POINT (2351492.25379628 5657629.31964801)",338800,Levels Valley,Levels Valley,386.37931945,386.37931945,1441539.1451,5096010.88675,-44.2718925765429,171.014461761202,2351492.25379628,5657629.31964801
"POINT (2369356.37511669 5677797.19366043)",338900,Geraldine,Geraldine,3.12428911,3.12428911,1459395.1556,5116183.94775,-44.0940252506638,171.243489078326,2369356.37511669,5677797.19366043
"POINT (2376108.07960423 5676091.90961969)",339000,Rangitata,Rangitata,171.93591466,171.93591466,1466146.6615,5114480.89785,-44.1106172705771,171.327363818859,2376108.07960423,5676091.90961969
"POINT (2373070.62939809 5666515.44105868)",339100,Waitohi (Timaru District),Waitohi (Timaru District),371.76985925,371.76985925,1463112.73095,5104904.5461,-44.1962359369517,171.286976446897,2373070.62939809,5666515.44105868
"POINT (2361155.3408089 5659549.39217279)",339200,Pleasant Point,Pleasant Point,5.20894215,5.20894215,1451201.05165,5097934.6988,-44.256621331557,171.136008496335,2361155.3408089,5659549.39217279
"POINT (2372334.67900952 5661973.5085923)",339300,Temuka West,Temuka West,4.07169846,4.07169846,1462378.4944,5100362.8498,-44.2369689453956,171.276600213512,2372334.67900952,5661973.5085923
"POINT (2363064.60951711 5648317.98315603)",339400,Hadlow,Hadlow,93.74147852,93.74147852,1453114.7759,5086704.82245,-44.3580604485727,171.156808604549,2363064.60951711,5648317.98315603
"POINT (2370765.92030758 5655562.79939929)",339500,Levels,Levels,87.98954887,87.98954887,1460812.36335,5093952.22735,-44.2943600642228,171.255290899737,2370765.92030758,5655562.79939929
"POINT (2374056.33907665 5660868.32903699)",339600,Temuka East,Temuka East,4.28267033,4.28267033,1464100.36635,5099258.4384,-44.247230923599,171.29786666784,2374056.33907665,5660868.32903699
"POINT (2365362.98963484 5646707.44143129)",339700,Gleniti North,Gleniti North,5.42076261,5.42076261,1455413.6625,5085095.4248,-44.3730042429784,171.185194511554,2365362.98963484,5646707.44143129
"POINT (2370306.65015764 5648999.06490272)",339800,Washdyke,Washdyke,10.65739641,10.65739641,1460355.83565,5087388.99815,-44.3533336175914,171.247813358191,2370306.65015764,5648999.06490272
"POINT (2364734.06923512 5639230.52961427)",339900,Fairview,Fairview,98.36974862,98.36974862,1454788.222,5077618.9009,-44.4401552615949,171.175257128995,2364734.06923512,5639230.52961427
"POINT (2366278.7318371 5645539.31965947)",340000,Gleniti South,Gleniti South,1.73692412,1.73692412,1456329.83435,5083927.8155,-44.3836930049065,171.196365742713,2366278.7318371,5645539.31965947
"POINT (2367269.49724116 5645166.73474051)",340100,Glenwood,Glenwood,1.08721699,1.08721699,1457320.66805,5083555.71235,-44.3872370776183,171.208696457828,2367269.49724116,5645166.73474051
"POINT (2368520.2827708 5646045.75732197)",340200,Marchwiel West,Marchwiel West,0.84049485,0.84049485,1458570.93685,5084435.21155,-44.3795678858313,171.224625026471,2368520.2827708,5646045.75732197
"POINT (2369368.4895599 5646343.8888372)",340300,Marchwiel East,Marchwiel East,0.93101141,0.93101141,1459418.9223,5084733.69105,-44.3770469076115,171.235345547105,2369368.4895599,5646343.8888372
"POINT (2368421.28795137 5645311.95013445)",340400,Highfield North,Highfield North,1.41108191,1.41108191,1458472.27605,5083701.4336,-44.3861515833135,171.223187350942,2368421.28795137,5645311.95013445
"POINT (2368010.03412582 5644483.16431088)",340500,Highfield South,Highfield South,0.95030445,0.95030445,1458061.43385,5082872.54415,-44.3935300332044,171.217805503326,2368010.03412582,5644483.16431088
"POINT (2369916.71182944 5645620.71752379)",340600,Waimataitai-Maori Hill,Waimataitai-Maori Hill,1.49777896,1.49777896,1459967.4014,5084010.8412,-44.3836577295032,171.242032456489,2369916.71182944,5645620.71752379
"POINT (2369022.98004237 5644233.95756918)",340700,Fraser Park,Fraser Park,1.21557097,1.21557097,1459074.3833,5082623.8239,-44.3959658698345,171.230450677635,2369022.98004237,5644233.95756918
"POINT (2369917.53422428 5644306.03431613)",340800,Seaview,Seaview,0.73494154,0.73494154,1459968.80615,5082696.3001,-44.3954870932155,171.241695866453,2369917.53422428,5644306.03431613
"POINT (2371377.46091452 5645035.97161549)",340900,Inlet Port Timaru,Inlet Port Timaru,0,0.49029495,1461428.2399,5083426.81645,-44.3891939537813,171.260207650956,2371377.46091452,5645035.97161549
"POINT (2369171.4047748 5643095.8567563)",341000,Watlington,Watlington,1.20719932,1.20719932,1459223.3058,5081485.91615,-44.4062343761718,171.232011317795,2369171.4047748,5643095.8567563
"POINT (2370698.59810796 5644000.45095858)",341100,Timaru Central,Timaru Central,0.82402985,0.82402985,1460749.91685,5082391.1059,-44.3983839748796,171.251417532925,2370698.59810796,5644000.45095858
"POINT (2371023.38205737 5642873.66595878)",341200,Timaru East,Timaru East,3.59616312,3.73210246,1461075.17175,5081264.6042,-44.4085834563172,171.255198551036,2371023.38205737,5642873.66595878
"POINT (2370308.03386298 5643291.38371067)",341300,Parkside,Parkside,1.14715857,1.14715857,1460359.71785,5081681.94345,-44.4046903787934,171.24632935231,2370308.03386298,5643291.38371067
"POINT (2370398.74975887 5642509.12106406)",341400,Kensington (Timaru District),Kensington (Timaru District),0.72551225,0.72551225,1460450.77895,5080899.81455,-44.4117460280614,171.247262178761,2370398.74975887,5642509.12106406
"POINT (2293761.18958046 5694033.84693331)",341500,Mackenzie Lakes,Mackenzie Lakes,5134.17817903,5169.13376516,1383790.4515,5132401.31815,-43.9297600859672,170.306464017816,2293761.18958046,5694033.84693331
"POINT (2283168.44722599 5679863.52729342)",341600,Inland water Lake Pukaki,Inland water Lake Pukaki,0,172.82436587,1373198.45355,5118224.6219,-44.0540593873113,170.168604917861,2283168.44722599,5679863.52729342
"POINT (2311007.78067981 5699200.81844032)",341700,Inland water Lake Tekapo,Inland water Lake Tekapo,0,93.97497411,1401039.28475,5137572.99645,-43.888101642917,170.523073629522,2311007.78067981,5699200.81844032
"POINT (2278009.63058951 5655838.67051575)",341800,Twizel,Twizel,21.07704588,23.10382219,1368046.12085,5094190.35585,-44.2685568685924,170.093765379082,2278009.63058951,5655838.67051575
"POINT (2336913.01113292 5682263.82973797)",341900,Opua (Mackenzie District),Opua (Mackenzie District),1978.38203346,1978.38203346,1426951.28845,5120640.7807,-44.0469792368796,170.839901280995,2336913.01113292,5682263.82973797
"POINT (2335893.44480641 5676676.5682283)",342000,Fairlie,Fairlie,4.95329511,4.95329511,1425933.34185,5115052.918,-44.097011834575,170.825362699862,2335893.44480641,5676676.5682283
"POINT (2318907.0715778 5620859.72951885)",342100,Hakataramea,Hakataramea,2059.60296839,2088.21825547,1408970.5944,5059223.4092,-44.5949738284027,170.593146903312,2318907.0715778,5620859.72951885
"POINT (2346147.46834868 5632191.74734481)",342200,Maungati,Maungati,695.94548372,695.94548372,1436206.14125,5070571.1916,-44.4995951068065,170.939664282063,2346147.46834868,5632191.74734481
"POINT (2359650.53767947 5633540.13881625)",342300,Lyalldale,Lyalldale,109.5397092,109.5397092,1449707.9133,5071926.4769,-44.4903374447009,171.109798796335,2359650.53767947,5633540.13881625
"POINT (2355499.44692261 5611463.21009111)",342400,Makikihi-Willowbridge,Makikihi-Willowbridge,295.03386975,295.03386975,1445569.55345,5049848.9654,-44.6881041701534,171.051151828037,2355499.44692261,5611463.21009111
"POINT (2355393.64603333 5607196.52763989)",342500,Waimate North,Waimate North,4.46603586,4.46603586,1445466.447,5045582.56435,-44.726467474128,171.048561652424,2355393.64603333,5607196.52763989
"POINT (2351967.18997803 5592969.71220822)",342600,Morven-Glenavy-Ikawai,Morven-Glenavy-Ikawai,386.3163246,386.3163246,1442049.9211,5031354.56425,-44.8537285485735,171.001028595798,2351967.18997803,5592969.71220822
"POINT (2354593.61138157 5606509.23523879)",342700,Waimate West,Waimate West,0.93730846,0.93730846,1444666.9148,5044894.8127,-44.7324822973203,171.038261879079,2354593.61138157,5606509.23523879
"POINT (2355325.55072818 5605945.84734238)",342800,Waimate East,Waimate East,2.60475025,2.60475025,1445399.1622,5044331.9449,-44.7377049237056,171.047333751602,2355325.55072818,5605945.84734238
"POINT (2267426.48447348 5632538.55693886)",343100,Aviemore,Aviemore,3483.8966745,3532.89509624,1357469.66185,5070876.37675,-44.474707684826,169.950563908234,2267426.48447348,5632538.55693886
"POINT (2259233.62377162 5658904.03355672)",343200,Inland water Lake Ōhau,Inland water Lake Ohau,0,59.58428134,1349261.619,5097249.6486,-44.2348284234222,169.86021028993,2259233.62377162,5658904.03355672
"POINT (2312680.39183775 5587395.42579497)",343300,Danseys Pass,Danseys Pass,711.49333783,711.49333783,1402766.2069,5025750.4101,-44.8943500299003,170.502109109538,2312680.39183775,5587395.42579497
"POINT (2328614.59630876 5569200.80521543)",343400,Ngapara,Ngapara,1134.56434653,1134.56434653,1418716.94455,5007567.6224,-45.0621374656123,170.697409498145,2328614.59630876,5569200.80521543
"POINT (2353885.07922885 5576489.57193424)",343500,Lower Waitaki,Lower Waitaki,172.93144751,172.93144751,1443980.22355,5014877.4158,-45.0023929567116,171.02035601883,2353885.07922885,5576489.57193424
"POINT (2318127.55624094 5532245.76837556)",343600,Waihemo,Waihemo,1312.37517176,1312.37517176,1408266.51615,4970600.68605,-45.391842760646,170.550544083259,2318127.55624094,5532245.76837556
"POINT (2336851.44877678 5553002.89898988)",343700,Maheno,Maheno,262.45027719,262.45027719,1426968.74095,4991377.46975,-45.2098334569685,170.796537351298,2336851.44877678,5553002.89898988
"POINT (2347064.70377652 5566683.2422937)",343800,Weston,Weston,3.33777673,3.33777673,1437168.74925,5005066.31125,-45.0891230540493,170.930803551037,2347064.70377652,5566683.2422937
"POINT (2352446.85058264 5569601.8111381)",343900,Oamaru North Milner Park,Oamaru North Milner Park,7.1350824,7.1350824,1442547.8682,5007989.21925,-45.0640454329502,171.000034673315,2352446.85058264,5569601.8111381
"POINT (2350729.02007841 5567721.80890476)",344000,Oamaru North Orana Park,Oamaru North Orana Park,2.76062268,2.76062268,1440831.82855,5006107.9513,-45.0805859885792,170.977653938762,2350729.02007841,5567721.80890476
"POINT (2348645.0763698 5565713.52158544)",344100,Oamaru Gardens,Oamaru Gardens,1.39317423,1.39317423,1438749.83535,5004098.05505,-45.0981956735768,170.950570789008,2348645.0763698,5565713.52158544
"POINT (2349939.36223856 5566558.8606987)",344200,Glen Warren,Glen Warren,1.8009079,1.8009079,1440043.2585,5004944.43915,-45.0908752618569,170.967269552523,2349939.36223856,5566558.8606987
"POINT (2348519.16448178 5564567.61868263)",344300,Holmes Hill,Holmes Hill,2.620252,2.620252,1438624.9453,5002952.1509,-45.108475722698,170.948615201869,2348519.16448178,5564567.61868263
"POINT (2350324.32156356 5565474.23319702)",344400,Oamaru Central,Oamaru Central,0.96438725,0.96438725,1440429.1279,5003860.2574,-45.1007158528531,170.971824731368,2350324.32156356,5565474.23319702
"POINT (2349856.3043056 5564703.51861062)",344500,South Hill,South Hill,1.44829725,1.44829725,1439961.8359,5003089.21315,-45.1075466221644,170.965642666598,2349856.3043056,5564703.51861062
"POINT (2350697.55905449 5564753.92156622)",344600,Inlet Port Oamaru,Inlet Port Oamaru,0,0.23233605,1440802.95985,5003140.34885,-45.107276513415,170.976344341866,2350697.55905449,5564753.92156622
"POINT (2330845.904651 5522640.40369948)",344700,Palmerston,Palmerston,8.77144674,8.77144674,1420995.85915,4961009.9231,-45.4814732864067,170.709541446252,2330845.904651,5522640.40369948
"POINT (2216575.84342801 5578430.59540016)",344800,Lindis-Nevis Valleys,Lindis-Nevis Valleys,2884.60616952,2904.75444334,1306626.60455,5016701.6451,-44.9425510983657,169.281432015628,2216575.84342801,5578430.59540016
"POINT (2208741.70954149 5565171.94312116)",344900,Cromwell West,Cromwell West,12.03206436,12.03206436,1298798.26435,5003425.30175,-45.0585262261564,169.174485269284,2208741.70954149,5565171.94312116
"POINT (2211127.60015634 5567623.79184242)",345000,Cromwell East,Cromwell East,3.59556847,3.59556847,1301183.78975,5005881.41955,-45.0374752998374,169.206177360527,2211127.60015634,5567623.79184242
"POINT (2252074.43542168 5567707.71499003)",345100,Manuherikia-Ida Valleys,Manuherikia-Ida Valleys,2511.46757359,2511.46757359,1342157.6972,5006003.93515,-45.0524645184693,169.725533777632,2252074.43542168,5567707.71499003
"POINT (2215873.45199022 5540741.47906528)",345200,Earnscleugh,Earnscleugh,391.85262838,394.25560064,1305961.3992,4978982.6922,-45.2810894944013,169.250869830674,2215873.45199022,5540741.47906528
"POINT (2230253.43903142 5550514.8413242)",345300,Dunstan-Galloway,Dunstan-Galloway,444.46530519,444.46530519,1320340.99285,4988778.97415,-45.1989463802196,169.439359630681,2230253.43903142,5550514.8413242
"POINT (2226582.48124072 5545385.81760067)",345500,Alexandra North,Alexandra North,4.60747434,4.60747434,1316673.1002,4983642.46245,-45.2436268045376,169.389829021953,2226582.48124072,5545385.81760067
"POINT (2225522.76682279 5544394.64503078)",345600,Alexandra South,Alexandra South,5.15292736,5.15292736,1315613.7434,4982649.422,-45.2521206112676,169.375789659445,2225522.76682279,5544394.64503078
"POINT (2276118.42236773 5546333.75414477)",345700,Maniototo,Maniototo,2370.96691635,2370.96691635,1366233.69115,4984645.0064,-45.2528254355991,170.020857210985,2276118.42236773,5546333.75414477
"POINT (2231097.80774483 5507913.67371791)",345800,Teviot Valley,Teviot Valley,1302.4993454,1314.97606189,1321238.21195,4946150.61155,-45.5822705905557,169.426678964549,2231097.80774483,5507913.67371791
